timestamp,load_id,real_power_w,reactive_power_var
2023-01-06 05:00,7001143728,752,301
2023-01-06 05:00,7001143729,2857,1143
2023-01-06 05:00,7001143732,1373,549
2023-01-06 05:00,7001143733,484,194
2023-01-06 05:00,7001143736,121,48
2023-01-06 05:00,7001143741,56,22
2023-01-06 05:00,7001143743,788,315
2023-01-06 05:00,7001143745,125,50
2023-01-06 05:00,7001143746,252,101
2023-01-06 05:00,7001143747,27,11
2023-01-06 05:00,7001143748,328,131
2023-01-06 05:00,7001143750,78,31
2023-01-06 05:00,7001143752,2095,838
2023-01-06 05:00,7001144199,557,223
2023-01-06 05:00,7001144200,365,146
2023-01-06 05:00,7001144201,117,47
2023-01-06 05:00,7001144204,458,183
2023-01-06 05:00,7001144205,368,147
2023-01-06 05:00,7001144208,84,34
2023-01-06 05:00,7001144212,175,70
2023-01-06 05:00,7001144216,207,83
2023-01-06 05:00,7001144217,594,238
2023-01-06 05:00,7001144219,1333,533
2023-01-06 05:00,7001144225,167,67
2023-01-06 05:00,7001144227,906,362
2023-01-06 05:00,7001144228,1489,596
2023-01-06 05:00,7001145189,180,72
2023-01-06 05:00,7001145193,252,101
2023-01-06 05:00,7001145197,1875,750
2023-01-06 05:00,7001145199,1381,552
2023-01-06 05:00,7001145200,832,333
2023-01-06 05:00,7001145204,380,152
2023-01-06 05:00,7001145206,6581,2632
2023-01-06 05:00,7001145207,89,36
2023-01-06 05:00,7001145208,254,102
2023-01-06 05:00,7001145211,111,44
2023-01-06 05:00,7001145212,264,106
2023-01-06 05:00,7001145214,69,28
2023-01-06 05:00,7001145219,203,81
2023-01-06 05:00,7001145225,6489,2596
2023-01-06 05:00,7001145227,119,48
2023-01-06 05:00,7001145232,219,88
2023-01-06 05:00,7001146356,653,261
2023-01-06 05:00,7001146358,1217,487
2023-01-06 05:00,7001146360,323,129
2023-01-06 05:00,7001146362,374,150
2023-01-06 05:00,7001146363,141,56
2023-01-06 05:00,7001146367,127,51
2023-01-06 05:00,7001146370,121,48
2023-01-06 05:00,7001146371,208,83
2023-01-06 05:00,7001146372,499,200
2023-01-06 05:00,7001146373,89,36
2023-01-06 05:00,7001146376,1,0
2023-01-06 05:00,7001146377,79,32
2023-01-06 05:00,7001146378,113,45
2023-01-06 05:00,7001146389,741,296
2023-01-06 05:00,7001146394,91,36
2023-01-06 05:00,7001146770,678,271
2023-01-06 05:00,7001146849,127,51
2023-01-06 05:00,7001146851,316,126
2023-01-06 05:00,7001146854,530,212
2023-01-06 05:00,7001146855,167,67
2023-01-06 05:00,7001146859,44,18
2023-01-06 05:00,7001146860,994,398
2023-01-06 05:00,7001146861,289,116
2023-01-06 05:00,7001146862,367,147
2023-01-06 05:00,7001146863,216,86
2023-01-06 05:00,7001146864,991,396
2023-01-06 05:00,7001146866,83,33
2023-01-06 05:00,7001146867,1223,489
2023-01-06 05:00,7001146868,186,74
2023-01-06 05:00,7001146869,809,324
2023-01-06 05:00,7001146876,148,59
2023-01-06 05:00,7001146877,90,36
2023-01-06 05:00,7001146879,1339,536
2023-01-06 05:00,7001146880,111,44
2023-01-06 05:00,7001146881,205,82
2023-01-06 05:00,7001146882,465,186
2023-01-06 05:00,7001146883,54,22
2023-01-06 05:00,7001146884,431,172
2023-01-06 05:00,7001147394,200,80
2023-01-06 05:00,7001147407,1869,748
2023-01-06 05:00,7001147408,829,332
2023-01-06 05:00,7001147411,1065,426
2023-01-06 05:00,7001147412,103,41
2023-01-06 05:00,7001147413,2,1
2023-01-06 05:00,7001147417,146,58
2023-01-06 05:00,7001147418,516,206
2023-01-06 05:00,7001148710,85,34
2023-01-06 05:00,7001148712,607,243
2023-01-06 05:00,7001148714,1380,552
2023-01-06 05:00,7001148715,397,159
2023-01-06 05:00,7001148716,175,70
2023-01-06 05:00,7001148718,149,60
2023-01-06 05:00,7001148719,606,242
2023-01-06 05:00,7001148720,643,257
2023-01-06 05:00,7001148727,28,11
2023-01-06 05:00,7001148731,445,178
2023-01-06 05:00,7001148732,117,47
2023-01-06 05:00,7001148737,151,60
2023-01-06 05:00,7001148738,68,27
2023-01-06 05:00,7001148739,139,56
2023-01-06 05:00,7001148740,115,46
2023-01-06 05:00,7001148746,156,62
2023-01-06 05:00,7001148752,148,59
2023-01-06 05:00,7001148755,644,258
2023-01-06 05:00,7001149756,385,154
2023-01-06 05:00,7001149757,1936,774
2023-01-06 05:00,7001149758,232,93
2023-01-06 05:00,7001149759,5048,2019
2023-01-06 05:00,7001149763,203,81
2023-01-06 05:00,7001149769,128,51
2023-01-06 05:00,7001149771,3817,1527
2023-01-06 05:00,7001149772,434,174
2023-01-06 05:00,7001149773,1086,434
2023-01-06 05:00,7001149774,243,97
2023-01-06 05:00,7001149775,773,309
2023-01-06 05:00,7001149776,835,334
2023-01-06 05:00,7001149777,305,122
2023-01-06 05:00,7001149780,141,56
2023-01-06 05:00,7001149782,140,56
2023-01-06 05:00,7001149784,210,84
2023-01-06 05:00,7001149785,2,1
2023-01-06 05:00,7001149787,604,242
2023-01-06 05:00,7001149791,983,393
2023-01-06 05:00,7001149792,193,77
2023-01-06 05:00,7001149796,91,36
2023-01-06 05:00,7001149797,94,38
2023-01-06 05:00,7001149798,282,113
2023-01-06 05:00,7001149801,209,84
2023-01-06 05:00,7001151247,90,36
2023-01-06 05:00,7001151310,1646,658
2023-01-06 05:00,7001151311,599,240
2023-01-06 05:00,7001151317,1070,428
2023-01-06 05:00,7001151318,171,68
2023-01-06 05:00,7001151346,616,246
2023-01-06 05:00,7001151347,97,39
2023-01-06 05:00,7001151348,827,331
2023-01-06 05:00,7001151353,103,41
2023-01-06 05:00,7001151354,560,224
2023-01-06 05:00,7001151360,816,326
2023-01-06 05:00,7001151361,364,146
2023-01-06 05:00,7001151362,896,358
2023-01-06 05:00,7001151365,1402,561
2023-01-06 05:00,7001151367,262,105
2023-01-06 05:00,7001151368,138,55
2023-01-06 05:00,7001152605,4603,1841
2023-01-06 05:00,7001152608,769,308
2023-01-06 05:00,7001152609,116,46
2023-01-06 05:00,7001152610,693,277
2023-01-06 05:00,7001152613,374,150
2023-01-06 05:00,7001152614,240,96
2023-01-06 05:00,7001152618,48,19
2023-01-06 05:00,7001152620,961,384
2023-01-06 05:00,7001152630,909,364
2023-01-06 05:00,7001152632,222,89
2023-01-06 05:00,7001153805,170,68
2023-01-06 05:00,7001153806,63,25
2023-01-06 05:00,7001153809,1163,465
2023-01-06 05:00,7001153816,204,82
2023-01-06 05:00,7001153821,133,53
2023-01-06 05:00,7001153823,68,27
2023-01-06 05:00,7001153830,28,11
2023-01-06 05:00,7001153831,398,159
2023-01-06 05:00,7001153833,220,88
2023-01-06 05:00,7001153837,1966,786
2023-01-06 05:00,7001153840,190,76
2023-01-06 05:00,7001153853,65,26
2023-01-06 05:00,7001153855,128,51
2023-01-06 05:00,7001153858,237,95
2023-01-06 05:00,7001153861,169,68
2023-01-06 05:00,7001153864,261,104
2023-01-06 05:00,7001154313,462,185
2023-01-06 05:00,7001154315,89,36
2023-01-06 05:00,7001154316,115,46
2023-01-06 05:00,7001154317,109,44
2023-01-06 05:00,7001154318,147,59
2023-01-06 05:00,7001154319,3182,1273
2023-01-06 05:00,7001154323,117,47
2023-01-06 05:00,7001154324,109,44
2023-01-06 05:00,7001154326,178,71
2023-01-06 05:00,7001154327,711,284
2023-01-06 05:00,7001154328,251,100
2023-01-06 05:00,7001154329,333,133
2023-01-06 05:00,7001154337,125,50
2023-01-06 05:00,7001154338,927,371
2023-01-06 05:00,7001154344,170,68
2023-01-06 05:00,7001154346,53,21
2023-01-06 05:00,7001154348,220,88
2023-01-06 05:00,7001154349,431,172
2023-01-06 05:00,7001154350,97,39
2023-01-06 05:00,7001154352,178,71
2023-01-06 05:00,7001154354,242,97
2023-01-06 05:00,7001155300,8047,3219
2023-01-06 05:00,7001155540,132,53
2023-01-06 05:00,7001161070,81,32
2023-01-06 05:00,7001161072,1504,602
2023-01-06 05:00,7001161074,122,49
2023-01-06 05:00,7001161076,405,162
2023-01-06 05:00,7001161077,199,80
2023-01-06 05:00,7001193122,529,212
2023-01-06 05:00,7001317109,209,84
2023-01-06 05:00,7001330891,45,18
2023-01-06 05:00,7001333322,211,84
2023-01-06 05:30,7001009197,56,22
2023-01-06 05:30,7001010441,64,26
2023-01-06 05:30,7001010443,96,38
2023-01-06 05:30,7001010444,173,69
2023-01-06 05:30,7001010448,158,63
2023-01-06 05:30,7001010449,1254,502
2023-01-06 05:30,7001010451,413,165
2023-01-06 05:30,7001010452,179,72
2023-01-06 05:30,7001010454,831,332
2023-01-06 05:30,7001010456,1401,560
2023-01-06 05:30,7001010458,159,64
2023-01-06 05:30,7001010459,105,42
2023-01-06 05:30,7001010464,149,60
2023-01-06 05:30,7001010465,0,0
2023-01-06 05:30,7001010467,26,10
2023-01-06 05:30,7001010469,77,31
2023-01-06 05:30,7001010470,212,85
2023-01-06 05:30,7001010471,845,338
2023-01-06 05:30,7001010472,189,76
2023-01-06 05:30,7001010473,72,29
2023-01-06 05:30,7001010474,466,186
2023-01-06 05:30,7001010475,1269,508
2023-01-06 05:30,7001010477,221,88
2023-01-06 05:30,7001010480,49,20
2023-01-06 05:30,7001010483,844,338
2023-01-06 05:30,7001010484,43,17
2023-01-06 05:30,7001010485,310,124
2023-01-06 05:30,7001010486,54,22
2023-01-06 05:30,7001010489,786,314
2023-01-06 05:30,7001010490,193,77
2023-01-06 05:30,7001010496,112,45
2023-01-06 05:30,7001010501,93,37
2023-01-06 05:30,7001010502,99,40
2023-01-06 05:30,7001010508,143,57
2023-01-06 05:30,7001010512,353,141
2023-01-06 05:30,7001010515,131,52
2023-01-06 05:30,7001010516,98,39
2023-01-06 05:30,7001010518,625,250
2023-01-06 05:30,7001010519,464,186
2023-01-06 05:30,7001010520,242,97
2023-01-06 05:30,7001010525,132,53
2023-01-06 05:30,7001010526,300,120
2023-01-06 05:30,7001010528,2066,826
2023-01-06 05:30,7001010533,936,374
2023-01-06 05:30,7001010536,678,271
2023-01-06 05:30,7001010538,625,250
2023-01-06 05:30,7001010540,86,34
2023-01-06 05:30,7001010544,224,90
2023-01-06 05:30,7001010545,409,164
2023-01-06 05:30,7001010546,1793,717
2023-01-06 05:30,7001010548,599,240
2023-01-06 05:30,7001010551,81,32
2023-01-06 05:30,7001010553,317,127
2023-01-06 05:30,7001010556,85,34
2023-01-06 05:30,7001010557,139,56
2023-01-06 05:30,7001010558,212,85
2023-01-06 05:30,7001010564,65,26
2023-01-06 05:30,7001010567,130,52
2023-01-06 05:30,7001010571,635,254
2023-01-06 05:30,7001010572,114,46
2023-01-06 05:30,7001010575,439,176
2023-01-06 05:30,7001010579,249,100
2023-01-06 05:30,7001010580,1190,476
2023-01-06 05:30,7001010585,117,47
2023-01-06 05:30,7001010590,128,51
2023-01-06 05:30,7001010591,58,23
2023-01-06 05:30,7001010593,552,221
2023-01-06 05:30,7001010594,211,84
2023-01-06 05:30,7001010600,837,335
2023-01-06 05:30,7001010604,159,64
2023-01-06 05:30,7001010607,236,94
2023-01-06 05:30,7001010613,344,138
2023-01-06 05:30,7001010615,166,66
2023-01-06 05:30,7001010619,121,48
2023-01-06 05:30,7001010622,88,35
2023-01-06 05:30,7001010624,209,84
2023-01-06 05:30,7001010645,74,30
2023-01-06 05:30,7001010648,177,71
2023-01-06 05:30,7001010651,512,205
2023-01-06 05:30,7001010653,98,39
2023-01-06 05:30,7001010656,1291,516
2023-01-06 05:30,7001010658,39,16
2023-01-06 05:30,7001010659,59,24
2023-01-06 05:30,7001010666,435,174
2023-01-06 05:30,7001010667,51,20
2023-01-06 05:30,7001010668,37,15
2023-01-06 05:30,7001010669,582,233
2023-01-06 05:30,7001010674,151,60
2023-01-06 05:30,7001011573,1087,435
2023-01-06 05:30,7001011574,105,42
2023-01-06 05:30,7001011576,405,162
2023-01-06 05:30,7001011579,731,292
2023-01-06 05:30,7001011580,98,39
2023-01-06 05:30,7001011583,55,22
2023-01-06 05:30,7001011584,53,21
2023-01-06 05:30,7001011607,71,28
2023-01-06 05:30,7001011619,885,354
2023-01-06 05:30,7001011620,178,71
2023-01-06 05:30,7001011629,153,61
2023-01-06 05:30,7001011631,137,55
2023-01-06 05:30,7001011639,460,184
2023-01-06 05:30,7001011643,5303,2121
2023-01-06 05:30,7001011645,0,0
2023-01-06 05:30,7001011744,167,67
2023-01-06 05:30,7001013923,137,55
2023-01-06 05:30,7001013924,83,33
2023-01-06 05:30,7001013933,1516,606
2023-01-06 05:30,7001013937,725,290
2023-01-06 05:30,7001013939,245,98
2023-01-06 05:30,7001013952,815,326
2023-01-06 05:30,7001013956,152,61
2023-01-06 05:30,7001013963,513,205
2023-01-06 05:30,7001013966,122,49
2023-01-06 05:30,7001013967,282,113
2023-01-06 05:30,7001013969,503,201
2023-01-06 05:30,7001013972,1176,470
2023-01-06 05:30,7001110911,1191,476
2023-01-06 05:30,7001110912,2939,1176
2023-01-06 05:30,7001110913,358,143
2023-01-06 05:30,7001110914,134,54
2023-01-06 05:30,7001110915,228,91
2023-01-06 05:30,7001110917,215,86
2023-01-06 05:30,7001110921,442,177
2023-01-06 05:30,7001110922,104,42
2023-01-06 05:30,7001110923,58,23
2023-01-06 05:30,7001110924,3374,1350
2023-01-06 05:30,7001110926,1780,712
2023-01-06 05:30,7001110929,1996,798
2023-01-06 05:30,7001110948,267,107
2023-01-06 05:30,7001110950,182,73
2023-01-06 05:30,7001110951,458,183
2023-01-06 05:30,7001110957,85,34
2023-01-06 05:30,7001110958,129,52
2023-01-06 05:30,7001110959,1089,436
2023-01-06 05:30,7001110960,104,42
2023-01-06 05:30,7001110961,116,46
2023-01-06 05:30,7001110964,222,89
2023-01-06 05:30,7001136128,25,10
2023-01-06 05:30,7001137591,3408,1363
2023-01-06 05:30,7001138639,26,10
2023-01-06 05:30,7001142821,842,337
2023-01-06 05:30,7001142825,340,136
2023-01-06 05:30,7001142826,84,34
2023-01-06 05:30,7001142829,123,49
2023-01-06 05:30,7001142832,434,174
2023-01-06 05:30,7001142833,194,78
2023-01-06 05:30,7001142834,95,38
2023-01-06 05:30,7001142835,100,40
2023-01-06 05:30,7001142836,109,44
2023-01-06 05:30,7001142837,353,141
2023-01-06 05:30,7001142838,165,66
2023-01-06 05:30,7001142879,75,30
2023-01-06 05:30,7001143004,185,74
2023-01-06 05:30,7001143022,70,28
2023-01-06 05:30,7001143023,150,60
2023-01-06 05:30,7001143024,122,49
2023-01-06 05:30,7001143027,466,186
2023-01-06 05:30,7001143028,2742,1097
2023-01-06 05:30,7001143043,120,48
2023-01-06 05:30,7001143045,1776,710
2023-01-06 05:30,7001143047,123,49
2023-01-06 05:30,7001143728,771,308
2023-01-06 05:30,7001143729,6695,2678
2023-01-06 05:30,7001143732,1812,725
2023-01-06 05:30,7001143733,419,168
2023-01-06 05:30,7001143736,160,64
2023-01-06 05:30,7001143741,46,18
2023-01-06 05:30,7001143743,550,220
2023-01-06 05:30,7001143745,54,22
2023-01-06 05:30,7001143746,501,200
2023-01-06 05:30,7001143747,30,12
2023-01-06 05:30,7001143748,304,122
2023-01-06 05:30,7001143750,81,32
2023-01-06 05:30,7001143752,1243,497
2023-01-06 05:30,7001144199,250,100
2023-01-06 05:30,7001144200,2544,1018
2023-01-06 05:30,7001144201,154,62
2023-01-06 05:30,7001144204,641,256
2023-01-06 05:30,7001144205,368,147
2023-01-06 05:30,7001144208,90,36
2023-01-06 05:30,7001144212,187,75
2023-01-06 05:30,7001144216,190,76
2023-01-06 05:30,7001144217,527,211
2023-01-06 05:30,7001144219,1377,551
2023-01-06 05:30,7001144225,111,44
2023-01-06 05:30,7001144227,904,362
2023-01-06 05:30,7001144228,1173,469
2023-01-06 05:30,7001145189,533,213
2023-01-06 05:30,7001145193,2128,851
2023-01-06 05:30,7001145197,1705,682
2023-01-06 05:30,7001145199,1482,593
2023-01-06 05:30,7001145200,293,117
2023-01-06 05:30,7001145204,739,296
2023-01-06 05:30,7001145206,8477,3391
2023-01-06 05:30,7001145207,86,34
2023-01-06 05:30,7001145208,180,72
2023-01-06 05:30,7001145211,108,43
2023-01-06 05:30,7001145212,199,80
2023-01-06 05:30,7001145214,109,44
2023-01-06 05:30,7001145219,158,63
2023-01-06 05:30,7001145225,7882,3153
2023-01-06 05:30,7001145227,117,47
2023-01-06 05:30,7001145232,216,86
2023-01-06 05:30,7001146356,487,195
2023-01-06 05:30,7001146358,1201,480
2023-01-06 05:30,7001146360,294,118
2023-01-06 05:30,7001146362,297,119
2023-01-06 05:30,7001146363,61,24
2023-01-06 05:30,7001146367,122,49
2023-01-06 05:30,7001146370,121,48
2023-01-06 05:30,7001146371,179,72
2023-01-06 05:30,7001146372,481,192
2023-01-06 05:30,7001146373,73,29
2023-01-06 05:30,7001146376,1,0
2023-01-06 05:30,7001146377,95,38
2023-01-06 05:30,7001146378,425,170
2023-01-06 05:30,7001146389,741,296
2023-01-06 05:30,7001146394,104,42
2023-01-06 05:30,7001146770,661,264
2023-01-06 05:30,7001146849,119,48
2023-01-06 05:30,7001146851,263,105
2023-01-06 05:30,7001146854,3581,1432
2023-01-06 05:30,7001146855,396,158
2023-01-06 05:30,7001146859,44,18
2023-01-06 05:30,7001146860,3578,1431
2023-01-06 05:30,7001146861,287,115
2023-01-06 05:30,7001146862,436,174
2023-01-06 05:30,7001146863,260,104
2023-01-06 05:30,7001146864,2283,913
2023-01-06 05:30,7001146866,93,37
2023-01-06 05:30,7001146867,1335,534
2023-01-06 05:30,7001146868,159,64
2023-01-06 05:30,7001146869,477,191
2023-01-06 05:30,7001146876,716,286
2023-01-06 05:30,7001146877,86,34
2023-01-06 05:30,7001146879,1505,602
2023-01-06 05:30,7001146880,131,52
2023-01-06 05:30,7001146881,123,49
2023-01-06 05:30,7001146882,464,186
2023-01-06 05:30,7001146883,95,38
2023-01-06 05:30,7001146884,612,245
2023-01-06 05:30,7001147394,150,60
2023-01-06 05:30,7001147407,1793,717
2023-01-06 05:30,7001147408,890,356
2023-01-06 05:30,7001147411,1058,423
2023-01-06 05:30,7001147412,138,55
2023-01-06 05:30,7001147413,2,1
2023-01-06 05:30,7001147417,204,82
2023-01-06 05:30,7001147418,529,212
2023-01-06 05:30,7001148710,83,33
2023-01-06 05:30,7001148712,467,187
2023-01-06 05:30,7001148714,3408,1363
2023-01-06 05:30,7001148715,924,370
2023-01-06 05:30,7001148716,165,66
2023-01-06 05:30,7001148718,143,57
2023-01-06 05:30,7001148719,743,297
2023-01-06 05:30,7001148720,665,266
2023-01-06 05:30,7001148727,24,10
2023-01-06 05:30,7001148731,468,187
2023-01-06 05:30,7001148732,133,53
2023-01-06 05:30,7001148737,436,174
2023-01-06 05:30,7001148738,93,37
2023-01-06 05:30,7001148739,143,57
2023-01-06 05:30,7001148740,120,48
2023-01-06 05:30,7001148746,225,90
2023-01-06 05:30,7001148752,122,49
2023-01-06 05:30,7001148755,664,266
2023-01-06 05:30,7001149756,378,151
2023-01-06 05:30,7001149757,2000,800
2023-01-06 05:30,7001149758,483,193
2023-01-06 05:30,7001149759,5038,2015
2023-01-06 05:30,7001149763,205,82
2023-01-06 05:30,7001149769,129,52
2023-01-06 05:30,7001149771,4254,1702
2023-01-06 05:30,7001149772,241,96
2023-01-06 05:30,7001149773,3940,1576
2023-01-06 05:30,7001149774,291,116
2023-01-06 05:30,7001149775,679,272
2023-01-06 05:30,7001149776,498,199
2023-01-06 05:30,7001149777,391,156
2023-01-06 05:30,7001149780,963,385
2023-01-06 05:30,7001149782,160,64
2023-01-06 05:30,7001149784,214,86
2023-01-06 05:30,7001149785,1481,592
2023-01-06 05:30,7001149787,617,247
2023-01-06 05:30,7001149791,957,383
2023-01-06 05:30,7001149792,431,172
2023-01-06 05:30,7001149796,90,36
2023-01-06 05:30,7001149797,115,46
2023-01-06 05:30,7001149798,177,71
2023-01-06 05:30,7001149801,231,92
2023-01-06 05:30,7001151247,130,52
2023-01-06 05:30,7001151310,334,134
2023-01-06 05:30,7001151311,646,258
2023-01-06 05:30,7001151317,1761,704
2023-01-06 05:30,7001151318,192,77
2023-01-06 05:30,7001151346,583,233
2023-01-06 05:30,7001151347,103,41
2023-01-06 05:30,7001151348,801,320
2023-01-06 05:30,7001151353,103,41
2023-01-06 05:30,7001151354,526,210
2023-01-06 05:30,7001151360,834,334
2023-01-06 05:30,7001151361,376,150
2023-01-06 05:30,7001151362,936,374
2023-01-06 05:30,7001151365,1390,556
2023-01-06 05:30,7001151367,293,117
2023-01-06 05:30,7001151368,145,58
2023-01-06 05:30,7001152605,5154,2062
2023-01-06 05:30,7001152608,821,328
2023-01-06 05:30,7001152609,171,68
2023-01-06 05:30,7001152610,699,280
2023-01-06 05:30,7001152613,401,160
2023-01-06 05:30,7001152614,272,109
2023-01-06 05:30,7001152618,115,46
2023-01-06 05:30,7001152620,691,276
2023-01-06 05:30,7001152630,867,347
2023-01-06 05:30,7001152632,160,64
2023-01-06 05:30,7001153805,176,70
2023-01-06 05:30,7001153806,148,59
2023-01-06 05:30,7001153809,1042,417
2023-01-06 05:30,7001153816,238,95
2023-01-06 05:30,7001153821,137,55
2023-01-06 05:30,7001153823,56,22
2023-01-06 05:30,7001153830,40,16
2023-01-06 05:30,7001153831,286,114
2023-01-06 05:30,7001153833,252,101
2023-01-06 05:30,7001153837,2807,1123
2023-01-06 05:30,7001153840,182,73
2023-01-06 05:30,7001153853,69,28
2023-01-06 05:30,7001153855,3020,1208
2023-01-06 05:30,7001153858,219,88
2023-01-06 05:30,7001153861,359,144
2023-01-06 05:30,7001153864,208,83
2023-01-06 05:30,7001154313,719,288
2023-01-06 05:30,7001154315,233,93
2023-01-06 05:30,7001154316,93,37
2023-01-06 05:30,7001154317,139,56
2023-01-06 05:30,7001154318,120,48
2023-01-06 05:30,7001154319,3180,1272
2023-01-06 05:30,7001154323,120,48
2023-01-06 05:30,7001154324,146,58
2023-01-06 05:30,7001154326,153,61
2023-01-06 05:30,7001154327,304,122
2023-01-06 05:30,7001154328,249,100
2023-01-06 05:30,7001154329,1909,764
2023-01-06 05:30,7001154337,294,118
2023-01-06 05:30,7001154338,814,326
2023-01-06 05:30,7001154344,171,68
2023-01-06 05:30,7001154346,52,21
2023-01-06 05:30,7001154348,199,80
2023-01-06 05:30,7001154349,3327,1331
2023-01-06 05:30,7001154350,96,38
2023-01-06 05:30,7001154352,190,76
2023-01-06 05:30,7001154354,244,98
2023-01-06 05:30,7001155300,7945,3178
2023-01-06 05:30,7001155540,166,66
2023-01-06 05:30,7001161070,83,33
2023-01-06 05:30,7001161072,153,61
2023-01-06 05:30,7001161074,140,56
2023-01-06 05:30,7001161076,435,174
2023-01-06 05:30,7001161077,224,90
2023-01-06 05:30,7001193122,486,194
2023-01-06 05:30,7001317109,244,98
2023-01-06 05:30,7001330891,44,18
2023-01-06 05:30,7001333322,1169,468
2023-01-06 06:00,7001009197,37,15
2023-01-06 06:00,7001010441,78,31
2023-01-06 06:00,7001010443,121,48
2023-01-06 06:00,7001010444,334,134
2023-01-06 06:00,7001010448,166,66
2023-01-06 06:00,7001010449,729,292
2023-01-06 06:00,7001010451,434,174
2023-01-06 06:00,7001010452,174,70
2023-01-06 06:00,7001010454,1077,431
2023-01-06 06:00,7001010456,1244,498
2023-01-06 06:00,7001010458,128,51
2023-01-06 06:00,7001010459,108,43
2023-01-06 06:00,7001010464,165,66
2023-01-06 06:00,7001010465,0,0
2023-01-06 06:00,7001010467,29,12
2023-01-06 06:00,7001010469,72,29
2023-01-06 06:00,7001010470,237,95
2023-01-06 06:00,7001010471,853,341
2023-01-06 06:00,7001010472,209,84
2023-01-06 06:00,7001010473,72,29
2023-01-06 06:00,7001010474,737,295
2023-01-06 06:00,7001010475,1138,455
2023-01-06 06:00,7001010477,221,88
2023-01-06 06:00,7001010480,40,16
2023-01-06 06:00,7001010483,44,18
2023-01-06 06:00,7001010484,70,28
2023-01-06 06:00,7001010485,329,132
2023-01-06 06:00,7001010486,234,94
2023-01-06 06:00,7001010489,1488,595
2023-01-06 06:00,7001010490,193,77
2023-01-06 06:00,7001010496,89,36
2023-01-06 06:00,7001010501,433,173
2023-01-06 06:00,7001010502,89,36
2023-01-06 06:00,7001010508,139,56
2023-01-06 06:00,7001010512,600,240
2023-01-06 06:00,7001010515,157,63
2023-01-06 06:00,7001010516,352,141
2023-01-06 06:00,7001010518,1043,417
2023-01-06 06:00,7001010519,498,199
2023-01-06 06:00,7001010520,245,98
2023-01-06 06:00,7001010525,126,50
2023-01-06 06:00,7001010526,1010,404
2023-01-06 06:00,7001010528,1500,600
2023-01-06 06:00,7001010533,798,319
2023-01-06 06:00,7001010536,991,396
2023-01-06 06:00,7001010538,596,238
2023-01-06 06:00,7001010540,83,33
2023-01-06 06:00,7001010544,325,130
2023-01-06 06:00,7001010545,443,177
2023-01-06 06:00,7001010546,1821,728
2023-01-06 06:00,7001010548,775,310
2023-01-06 06:00,7001010551,100,40
2023-01-06 06:00,7001010553,80,32
2023-01-06 06:00,7001010556,88,35
2023-01-06 06:00,7001010557,163,65
2023-01-06 06:00,7001010558,281,112
2023-01-06 06:00,7001010564,111,44
2023-01-06 06:00,7001010567,142,57
2023-01-06 06:00,7001010571,638,255
2023-01-06 06:00,7001010572,95,38
2023-01-06 06:00,7001010575,607,243
2023-01-06 06:00,7001010579,194,78
2023-01-06 06:00,7001010580,1173,469
2023-01-06 06:00,7001010585,59,24
2023-01-06 06:00,7001010590,113,45
2023-01-06 06:00,7001010591,379,152
2023-01-06 06:00,7001010593,327,131
2023-01-06 06:00,7001010594,255,102
2023-01-06 06:00,7001010600,820,328
2023-01-06 06:00,7001010604,187,75
2023-01-06 06:00,7001010607,165,66
2023-01-06 06:00,7001010613,304,122
2023-01-06 06:00,7001010615,248,99
2023-01-06 06:00,7001010619,103,41
2023-01-06 06:00,7001010622,100,40
2023-01-06 06:00,7001010624,256,102
2023-01-06 06:00,7001010645,74,30
2023-01-06 06:00,7001010648,187,75
2023-01-06 06:00,7001010651,470,188
2023-01-06 06:00,7001010653,149,60
2023-01-06 06:00,7001010656,1464,586
2023-01-06 06:00,7001010658,67,27
2023-01-06 06:00,7001010659,59,24
2023-01-06 06:00,7001010666,529,212
2023-01-06 06:00,7001010667,99,40
2023-01-06 06:00,7001010668,43,17
2023-01-06 06:00,7001010669,800,320
2023-01-06 06:00,7001010674,173,69
2023-01-06 06:00,7001011573,943,377
2023-01-06 06:00,7001011574,95,38
2023-01-06 06:00,7001011576,683,273
2023-01-06 06:00,7001011579,1063,425
2023-01-06 06:00,7001011580,32,13
2023-01-06 06:00,7001011583,58,23
2023-01-06 06:00,7001011584,62,25
2023-01-06 06:00,7001011607,61,24
2023-01-06 06:00,7001011619,846,338
2023-01-06 06:00,7001011620,184,74
2023-01-06 06:00,7001011629,154,62
2023-01-06 06:00,7001011631,149,60
2023-01-06 06:00,7001011639,516,206
2023-01-06 06:00,7001011643,3403,1361
2023-01-06 06:00,7001011645,0,0
2023-01-06 06:00,7001011744,168,67
2023-01-06 06:00,7001013923,134,54
2023-01-06 06:00,7001013924,87,35
2023-01-06 06:00,7001013933,1000,400
2023-01-06 06:00,7001013937,786,314
2023-01-06 06:00,7001013939,228,91
2023-01-06 06:00,7001013952,433,173
2023-01-06 06:00,7001013956,175,70
2023-01-06 06:00,7001013963,497,199
2023-01-06 06:00,7001013966,100,40
2023-01-06 06:00,7001013967,1048,419
2023-01-06 06:00,7001013969,493,197
2023-01-06 06:00,7001013972,524,210
2023-01-06 06:00,7001110911,1016,406
2023-01-06 06:00,7001110912,2932,1173
2023-01-06 06:00,7001110913,463,185
2023-01-06 06:00,7001110914,108,43
2023-01-06 06:00,7001110915,142,57
2023-01-06 06:00,7001110917,181,72
2023-01-06 06:00,7001110921,295,118
